1	0.027687331661581993	0.029918186366558075
1	0.030228184536099434	0.03310009837150574
1	0.03452764078974724	0.04425860196352005
1	0.035067010670900345	0.041037652641534805
1	0.04060807079076767	0.04187696427106857
1	0.042974792420864105	0.04326667636632919
1	0.04627860337495804	0.056223154067993164
1	0.04782215878367424	0.05626431107521057
1	0.05015527456998825	0.05063061788678169
1	0.05492537468671799	0.0582602433860302
1	0.06178136542439461	0.07298813760280609
1	0.062274690717458725	0.06743800640106201
1	0.06480395793914795	0.07472695410251617
1	0.06693865358829498	0.07231230288743973
1	0.07940227538347244	0.11026253551244736
1	0.21897198259830475	0.22758497297763824
1	0.22622784972190857	0.26222288608551025
1	0.2409704476594925	0.24218334257602692
1	0.34951451420783997	0.5720070600509644
1	0.37792932987213135	0.4775737524032593
1	0.4658598303794861	0.4870883524417877
1	0.5091577172279358	0.9519237279891968
1	0.5422769784927368	0.6829882264137268
1	0.5980427265167236	0.6582019925117493
