0	0.0	inf
0	0.0	0.807751476764679
0	0.0	0.12006202340126038
0	0.0	0.13244304060935974
0	0.0	0.13392658531665802
0	0.0	0.03071361407637596
0	0.0	0.23687000572681427
0	0.0	0.14759136736392975
0	0.0	0.10029388219118118
0	0.0	0.05626431107521057
0	0.0	0.06566976755857468
0	0.0	0.9562323093414307
0	0.0	0.672894299030304
0	0.0	0.06651003658771515
0	0.0	0.06089373677968979
0	0.0	0.07687810063362122
0	0.0	0.45992961525917053
0	0.0	0.4631823003292084
0	0.0	0.7547433376312256
0	0.0	0.8158338665962219
0	0.0	0.31605610251426697
0	0.0	0.27548062801361084
1	0.22178146243095398	0.22780069708824158
