,latitude,longitude
2903,39.636174,-106.523617
2904,32.539093,-94.385762
2905,25.978052,-80.307127
2906,25.978052,-80.307127
2907,43.038682,-76.174527
2908,39.051441,-94.546012
2909,34.773247,-96.690092
2910,34.064839,-118.055815
2911,33.408414,-111.78226
2912,29.215286,-81.060425
2913,31.060129,-97.338323
2914,28.022582,-82.144434
2915,40.794009,-74.069831
2916,33.579634,-84.295033
2917,27.445289,-80.331872
2918,37.943036,-122.039311
2919,41.178243,-75.95855
2920,44.090695,-123.090795
2921,38.779988,-75.133391
2922,37.663794,-121.026674
2923,46.908615,-122.358785
2924,39.755608,-104.4245
2925,28.128694,-81.979147
2926,28.0136,-82.458927
2927,37.431372,-94.617366
2928,29.496397,-98.406601
2929,40.751307,-82.531247
2930,41.24482,-75.093615
2931,38.313407,-122.854104
2932,36.176523,-82.794772
2933,39.59279,-76.676275
2934,34.097972,-118.338658
2935,47.285678,-121.924873
2936,47.510694,-111.33421
2937,42.782641,-85.54883
2938,38.255691,-104.649059
2939,34.697144,-81.192148
2940,34.630343,-78.6108
2941,34.177848,-118.665374
2942,34.592133,-84.012038
2943,36.056275,-115.037466
2944,33.383799,-84.272604
2945,41.95376,-87.736337
2946,34.104181,-116.497892
2947,34.942075,-90.078868
2948,42.102226,-111.876783
2949,44.476671,-87.580122
2950,34.016739,-118.255757
2951,39.163976,-94.498976
2952,46.61989,-119.177055
2953,40.620903,-81.146264
2954,33.443608,-111.856655
2955,33.698184,-117.389594
2956,42.289503,-71.588396
2957,35.225447,-80.84203
2958,41.458741,-81.583434
2959,30.097112,-94.126469
2960,47.975191,-122.20143
2961,44.221231,-88.433605
2962,30.177677,-81.592567
2963,35.723264,-77.925269
2964,34.041676,-118.175549
2965,35.431405,-97.713246
2966,21.338804,-158.076882
2967,28.211664,-82.031364
2968,39.689289,-105.06239
2969,37.663666,-113.064756
2970,40.413747,-105.123889
2971,33.994812,-83.438445
2972,38.126481,-122.229386
2973,30.332807,-87.137025
2974,47.885437,-122.232595
2975,34.799246,-81.524759
2976,37.258669,-121.96405
2977,35.509571,-81.203796
2978,41.870573,-80.772498
2979,38.270328,-85.805354
2980,41.027064,-81.729105
2981,33.684445,-83.986603
2982,35.032332,-78.933187
2983,29.452372,-98.631222
2984,35.507149,-95.988593
2985,35.890305,-94.971297
2986,41.515316,-81.573344
2987,30.450951,-95.549481
2988,38.81832,-93.387178
2989,43.87508,-90.829748
2990,44.146355,-87.568046
2991,32.313323,-106.753242
2992,31.795901,-106.559679
2993,33.567064,-112.152809
2994,33.399678,-112.021292
2995,47.151717,-122.437882
2996,36.734989,-88.297107
2997,31.856025,-102.371321
2998,39.986435,-105.232891
2999,27.58342,-80.422439
3000,28.55338,-81.231608
3001,32.849241,-106.022282
3002,37.365109,-121.85012
3003,30.928056,-85.118663
3004,31.295216,-82.853329
3005,38.437465,-82.242895
3006,36.883467,-119.792782
3007,39.371073,-76.610604
3008,34.668319,-118.07585
3009,37.991354,-87.504379
3010,34.752131,-86.751116
3011,36.17713,-95.940282
3012,43.031959,-89.494931
3013,38.622007,-121.329624
3014,36.062002,-118.999392
3015,36.075694,-96.494492
3016,33.935841,-83.323654
3017,33.672817,-116.181624
3018,45.261948,-84.902439
3019,32.518103,-93.71252
3020,40.668151,-73.906288
3021,36.188826,-83.261343
3022,36.550693,-94.804891
3023,35.109221,-106.599245
3024,34.725481,-84.962508
3025,34.246822,-84.040485
3026,35.582391,-77.305769
3027,40.824757,-73.940514
3028,33.874919,-118.171029
3029,32.491935,-100.393445
3030,40.861558,-85.529802
3031,44.638914,-123.0846
3032,31.806033,-106.269154
3033,47.689646,-117.359871
3034,33.807252,-118.255973
3035,39.814668,-84.271811
3036,35.996642,-115.103795
3037,45.520816,-122.973225
3038,39.729093,-105.145816
3039,30.57545,-88.190143
3040,38.646004,-90.192903
3041,28.829865,-81.913443
3042,43.63605,-116.23528
3043,34.986055,-82.554258
3044,31.769006,-95.686378
3045,34.52971,-117.294819
3046,41.765467,-85.728078
3047,40.197702,-74.172834
3048,43.475392,-112.0286
3049,43.743899,-122.479017
3050,40.882154,-73.878126
3051,31.731988,-91.056503
3052,33.588009,-92.07562
3053,37.314608,-79.962339
3054,34.168329,-118.457433
3055,40.683955,-73.989556
3056,34.411143,-119.75746
3057,42.867081,-114.852305
3058,33.811543,-84.193681
3059,35.977282,-79.932319
3060,35.080992,-106.557234
3061,33.963779,-83.435805
3062,30.816981,-91.121734
3063,36.036435,-79.98386
3064,33.549308,-112.20304
3065,33.421295,-112.530342
3066,27.745341,-97.41293
3067,33.741762,-78.833176
3068,32.726459,-97.311999
3069,34.072115,-118.042209
3070,32.211216,-110.871952
3071,34.226167,-91.977679
3072,27.050313,-82.262424
3073,34.723584,-95.906795
3074,36.754627,-108.172815
3075,35.592266,-97.51643
3076,34.711619,-118.148212
3077,45.942728,-122.856946
3078,35.513824,-97.568964
3079,43.604725,-72.976929
3080,41.078145,-111.976256
3081,30.096961,-94.128239
3082,40.741129,-96.681877
3083,35.904337,-94.978815
3084,30.396749,-94.312313
3085,38.72742,-90.440021
3086,33.969666,-118.073073
3087,38.303463,-121.159324
3088,32.994572,-96.938223
3089,47.710735,-117.062134
3090,30.478778,-81.637861
3091,33.422189,-82.248046
3092,38.267853,-80.995494
3093,36.808959,-87.150322
3094,41.704259,-87.798052
3095,34.334398,-83.837912
3096,36.97727,-91.772441
3097,39.497989,-76.654336
3098,34.112895,-116.470923
3099,25.68492,-80.393923
3100,40.88646,-73.844698
3101,40.88646,-73.844698
3102,42.3217,-71.10647
3103,39.091669,-104.870882
3104,32.430297,-94.794723
3105,33.815423,-81.449556
3106,33.931868,-117.931499
3107,38.970821,-76.953932
3108,32.904341,-96.712766
3109,34.378129,-80.132888
3110,30.338732,-89.941653
3111,34.814718,-77.560024
3112,38.414028,-82.443422
3113,39.750102,-104.825767
3114,35.46344,-79.150681
3115,36.258029,-94.137741
3116,33.783036,-118.28008
3117,30.329354,-97.678846
3118,34.211637,-85.148585
3119,34.781729,-96.639314
3120,43.042571,-108.378586
3121,39.707749,-105.086021
3122,34.303566,-83.818496
3123,33.38961,-84.306182
3124,34.119851,-88.719617
3125,35.315376,-85.151324
3126,33.783901,-118.13371
3127,34.119851,-88.719617
3128,40.442153,-79.881995
3129,35.075114,-90.022138
3130,33.898739,-81.267883
3131,44.944401,-123.050558
3132,30.436322,-84.517172
3133,40.64658,-73.628928
3134,40.617732,-74.082433
3135,30.60255,-87.07535
3136,37.642825,-77.619621
3137,29.664587,-95.528251
3138,38.985902,-89.764488
3139,36.349361,-82.212049
3140,38.849625,-76.972989
3141,33.517763,-84.363408
3142,33.40459,-97.200617
3143,44.959331,-93.151714
3144,35.495291,-97.517322
3145,29.801113,-95.782239
3146,30.364033,-90.997719
3147,34.191659,-101.721946
3148,32.694191,-97.103106
3149,35.062675,-85.112448
3150,44.736583,-90.495177
3151,29.299888,-100.421055
3152,39.078481,-94.462151
3153,34.438532,-118.574929
3154,31.535813,-94.692669
3155,29.705118,-95.358688
3156,39.917624,-82.840733
3157,40.79815,-91.114504
3158,39.54247,-110.73543
3159,35.594634,-97.620689
3160,46.973436,-123.81707
3161,33.613121,-112.151855
3162,47.232526,-122.409413
3163,46.123061,-122.950402
3164,44.863726,-93.26306
3165,31.37327,-94.448581
3166,34.125098,-117.876109
3167,38.652809,-90.230705
3168,36.177533,-115.161349
3169,33.051053,-85.128618
3170,41.74523,-72.57442
3171,34.53945,-117.327356
3172,43.656322,-111.810335
3173,47.733804,-116.801312
3174,36.485215,-82.233932
3175,40.957357,-84.732486
3176,44.291033,-88.267344
3177,40.662455,-73.918809
3178,39.357768,-119.192456
3179,46.876902,-113.990681
3180,30.053163,-99.134211
3181,43.611205,-116.710464
3182,36.068203,-96.154815
3183,35.663907,-78.689107
3184,32.122491,-90.073172
3185,31.89181,-102.341766
3186,39.757249,-105.01051
3187,45.061751,-93.333412
3188,38.638512,-90.346882
3189,40.693685,-73.800095
3190,40.186449,-122.186798
3191,33.450229,-112.255196
3192,34.964226,-117.446869
3193,39.757533,-75.537109
3194,32.426292,-104.252532
3195,39.293237,-76.597284
3196,33.317873,-87.909087
3197,38.805635,-97.624501
3198,30.494598,-91.147902
3199,34.544982,-90.655319
3200,41.889163,-87.838412
3201,37.980497,-121.261101
3202,38.706649,-90.373491
3203,61.149051,-149.911218
3204,35.999993,-83.987792
3205,38.199088,-87.065261
3206,32.757788,-117.072867
3207,43.790788,-123.011997
3208,40.124563,-87.629808
3209,40.693999,-111.958383
3210,39.752169,-84.23995
3211,42.082112,-76.795129
3212,32.703615,-103.128002
3213,35.568709,-92.41875
3214,35.079702,-106.529981
3215,33.744787,-117.954857
3216,31.947289,-81.924676
3217,37.868637,-84.574942
3218,32.765637,-97.228231
3219,41.809244,-88.340564
3220,33.809283,-117.99017
3221,33.875879,-117.96822
3222,34.238042,-118.419026
3223,35.163379,-114.57245
3224,34.073566,-118.172386
3225,42.756243,-87.838294
3226,27.992233,-82.728646
3227,38.90108,-86.573104
3228,41.576657,-87.323556
3229,32.773683,-96.748669
3230,37.113341,-76.470037
3231,41.205872,-111.958547
3232,47.678434,-117.271246
3233,29.862387,-95.347934
3234,39.740189,-105.039174
3235,34.491346,-82.450108
3236,33.285585,-84.313532
3237,39.110091,-94.821109
3238,33.444082,-86.086501
3239,36.104327,-84.144399
3240,37.103405,-94.521398
3241,35.714279,-79.646945
3242,38.242084,-85.795743
3243,37.032824,-95.100701
3244,33.549753,-117.181677
3245,34.743765,-88.94852
3246,32.756021,-97.229677
3247,35.121532,-84.870954
3248,33.236955,-82.162661
3249,33.929264,-116.968848
3250,32.848315,-96.576998
3251,44.264026,-72.572958
3252,39.095107,-94.628458
3253,40.735579,-74.220682
3254,30.420901,-88.522157
3255,39.163265,-91.832262
3256,37.580196,-86.403214
3257,32.523017,-94.799818
3258,41.266194,-95.815953
3259,40.53524,-79.958377
3260,42.453829,-123.320605
3261,39.582273,-107.794723
3262,39.193941,-76.650927
3263,36.250516,-94.057061
3264,40.753979,-111.880947
3265,38.274564,-80.091455
3266,35.148264,-90.043638
3267,39.757293,-84.184381
3268,34.096946,-86.788584
3269,34.984714,-118.942076
3270,42.421876,-71.029319
3271,39.174499,-119.725041
3272,38.81752,-104.78325
3273,33.859338,-83.954824
3274,28.008993,-82.69404
3275,35.35611,-80.768358
3276,39.833307,-86.018196
3277,45.003868,-93.293666
3278,38.4062,-81.661424
3279,40.612893,-75.472495
3280,32.769152,-97.097015
3281,28.033418,-82.613681
3282,33.975643,-118.333794
3283,37.486611,-84.171728
3284,35.025099,-85.374845
3285,41.161484,-112.063621
3286,30.268788,-97.753925
3287,39.141597,-84.598832
3288,29.422404,-98.525943
3289,45.515341,-122.558003
3290,29.78127,-95.155033
3291,29.671205,-95.352712
3292,26.571375,-80.087638
3293,32.662539,-96.784015
3294,32.265714,-80.965224
3295,41.762823,-72.69578
3296,40.332858,-78.3899
3297,31.47189,-97.11231
3298,30.505364,-91.220229
3299,40.517164,-80.005627
3300,40.227767,-74.001128
3301,38.814613,-104.76791
3302,35.089838,-81.634563
3303,33.513524,-85.345622
3304,31.660123,-90.322501
3305,47.22087,-122.437533
3306,35.020777,-106.652173
3307,39.96993,-74.667253
3308,29.446411,-95.105244
3309,38.272131,-104.580726
3310,35.806538,-92.382636
3311,42.43179,-123.0506
3312,32.730782,-97.455628
3313,26.727578,-80.062799
3314,37.601016,-121.006179
3315,34.916815,-95.769683
3316,37.633462,-121.010398
3317,29.994349,-90.171573
3318,33.519784,-86.805415
3319,33.969369,-117.714931
3320,29.085783,-95.415911
3321,38.490166,-85.771163
3322,29.085783,-95.415911
3323,39.352622,-94.584124
3324,39.313716,-76.617709
3325,40.181628,-111.642311
3326,33.56798,-83.902327
3327,39.352622,-94.584124
3328,26.026486,-80.229428
3329,41.033034,-74.517392
3330,40.461261,-79.863047
3331,47.250336,-122.422993
3332,47.704133,-122.178769
3333,32.697849,-96.761699
3334,28.80015,-82.056153
3335,40.760198,-74.229947
3336,30.334973,-81.66451
3337,32.643921,-89.111993
3338,34.579413,-117.424718
3339,37.870923,-83.915215
3340,35.584064,-77.430495
3341,38.672279,-121.266217
3342,33.81633,-116.41051
3343,35.400294,-118.981115
3344,41.438343,-81.753331
3345,41.921797,-87.780702
3346,38.67918,-78.790118
3347,34.878333,-92.122909
3348,40.834669,-73.92938
3349,33.078568,-106.018477
3350,39.31679,-76.515215
3351,34.16204,-97.42586
3352,33.848075,-117.855446
3353,37.069121,-92.349724
3354,34.393561,-119.300557
3355,27.72077,-82.413927
3356,40.626114,-111.982426
3357,30.424038,-87.227617
3358,39.738586,-105.157391
3359,34.022668,-84.362249
3360,41.586623,-93.765095
3361,47.74028,-122.649315
3362,34.021087,-117.65632
3363,31.769787,-106.428993
3364,38.604487,-86.089747
3365,35.07387,-106.550441
3366,44.824731,-93.206961
3367,41.346485,-82.097698
3368,45.000937,-84.624586
3369,33.909568,-83.395998
3370,27.249579,-80.402822
3371,35.95942,-95.394758
3372,39.733845,-104.98613
3373,34.266802,-88.989891
3374,35.589792,-78.381956
3375,33.102389,-97.124585
3376,32.266102,-90.046427
3377,39.820398,-75.429981
3378,29.671115,-95.555083
3379,29.50782,-94.98783
3380,41.003391,-75.372451
3381,35.9756,-86.525961
3382,38.291625,-104.573105
3383,30.167275,-85.599344
3384,34.167725,-116.404683
3385,37.8016,-83.398845
3386,33.508809,-80.570187
3387,41.178522,-95.957701
3388,34.030178,-118.143728
3389,36.157799,-95.918041
3390,40.504556,-81.641018
3391,38.625389,-78.771904
3392,25.769016,-80.25532
3393,44.215676,-88.453094
3394,29.416877,-98.478754
3395,32.726703,-102.855145
3396,26.941796,-82.297536
3397,42.295542,-71.06299
3398,39.949803,-83.729297
3399,39.491215,-76.54387
3400,36.260768,-121.799647
3401,26.196059,-98.30477
3402,39.719428,-83.003783
3403,46.730755,-122.940604
3404,39.624066,-105.146261
3405,43.015412,-76.148973
3406,32.778854,-96.80212
3407,32.328159,-106.75513
3408,25.924946,-97.503667
3409,41.677543,-86.254876
3410,32.15036,-110.97702
3411,29.555394,-95.395221
3412,46.382507,-120.306155
3413,43.44536,-71.47785
3414,33.456296,-87.001081
3415,42.699304,-87.793241
3416,64.938838,-147.569103
3417,36.123034,-95.850929
3418,47.480948,-122.207079
3419,35.790841,-119.250092
3420,32.608589,-117.083962
3421,38.826206,-90.292786
3422,39.053699,-77.108921
3423,34.865249,-92.127397
3424,35.239894,-89.996806
3425,32.898879,-96.898889
3426,33.862283,-117.447118
3427,28.484748,-81.276669
3428,33.062361,-95.468724
3429,32.730664,-117.223273
3430,35.05926,-94.620123
3431,44.541482,-90.024778
3432,37.724894,-122.178754
3433,35.478611,-97.465453
3434,34.621595,-98.469456
3435,36.500562,-82.574867
3436,37.310912,-83.243411
3437,35.600846,-92.313372
3438,32.708799,-97.242973
3439,45.530397,-122.68493
3440,33.650455,-117.153052
3441,32.674823,-97.024634
3442,35.135816,-106.603967
3443,36.732532,-119.804514
3444,27.977612,-82.78466
3445,36.570331,-82.183156
3446,34.073,-118.098188
3447,38.639828,-90.227151
3448,33.93081,-118.343863
3449,37.60785,-120.99211
3450,32.030587,-90.000728
3451,33.912797,-118.269617
3452,34.121285,-118.262529
3453,37.799263,-121.012595
3454,35.864059,-79.931343
3455,35.316737,-106.546493
3456,42.342917,-83.064486
3457,35.807762,-90.552956
3458,28.106014,-80.573222
3459,32.543636,-117.029304
3460,41.008503,-73.852257
3461,42.306723,-83.116863
3462,35.063985,-89.664539
3463,37.889342,-122.061698
3464,32.513851,-93.741414
3465,32.664265,-97.341218
3466,40.436528,-122.298057
3467,36.735144,-95.917285
3468,36.751098,-76.057355
3469,43.68152,-70.439671
3470,47.320489,-122.22108
3471,38.961742,-76.656734
3472,40.022329,-94.095675
3473,34.043134,-117.654918
3474,39.578755,-76.133071
3475,34.708779,-86.608189
3476,34.177493,-77.899909
3477,35.202557,-101.830295
3478,41.747834,-87.5747
3479,37.660537,-97.362506
3480,41.546977,-88.046089
3481,38.999492,-94.551335
3482,31.896183,-102.293265
3483,27.598538,-80.505931
3484,29.641511,-95.327536
3485,26.134326,-80.176047
3486,37.620364,-97.346433
3487,41.511121,-74.207556
3488,30.624525,-89.620835
3489,41.784333,-87.594656
3490,41.051634,-85.121203
3491,30.12481,-81.786769
3492,35.039126,-82.196797
3493,46.584807,-90.88164
3494,44.09498,-70.225772
3495,37.31134,-83.002322
3496,33.930345,-118.197969
3497,35.131661,-118.476783
3498,25.961985,-80.241293
3499,36.812159,-97.300939
3500,32.397162,-104.226741
3501,47.243256,-122.213912
3502,35.910912,-80.037032
3503,37.165374,-104.51226
3504,36.199909,-120.104296
3505,34.359201,-89.483373
3506,33.460495,-112.052033
3507,33.793588,-117.923461
3508,38.892908,-104.843159
3509,35.032293,-110.714815
3510,26.064879,-80.244164
3511,33.462119,-94.414705
3512,30.024432,-89.999215
3513,34.171569,-118.155334
3514,26.835622,-80.102287
3515,44.263733,-88.405676
3516,38.190936,-85.570597
3517,26.222692,-80.287533
3518,36.134299,-115.140429
3519,39.712699,-76.030654
3520,33.901774,-118.307137
3521,29.743786,-94.980792
3522,35.256347,-111.95003
3523,42.476885,-96.413596
3524,32.526063,-84.920112
3525,43.870881,-72.565113
3526,32.055643,-81.100899
3527,41.861708,-87.717376
3528,32.502833,-92.094583
3529,36.097442,-95.961087
3530,36.9384,-81.087561
3531,34.017601,-118.099082
3532,33.432963,-112.082831
3533,47.624446,-122.36063
3534,43.011029,-87.919921
3535,34.440864,-119.790792
3536,30.998884,-89.442702
3537,33.4151,-111.617138
3538,44.083295,-103.21143
3539,36.354481,-105.296206
3540,37.350265,-121.826301
3541,47.681814,-117.237402
3542,46.825824,-92.195818
3543,38.028643,-121.299546
3544,32.55736,-114.78205
3545,39.374614,-76.540089
3546,32.22242,-82.646216
3547,32.589946,-96.945346
3548,36.64289,-82.43323
3549,25.736647,-80.444616
3550,34.803161,-106.556316
3551,30.475264,-86.070717
3552,33.805261,-117.195571
3553,33.932465,-118.239038
3554,35.936016,-80.237346
3555,45.492923,-122.527753
3556,35.649062,-97.510273
3557,33.451392,-112.145292
3558,37.43289,-81.58455
3559,30.275961,-89.441754
3560,30.351281,-97.796331
3561,39.559065,-119.74757
3562,38.246277,-104.605465
3563,38.284051,-85.765619
3564,44.520362,-88.056927
3565,39.904848,-105.005007
3566,36.182212,-119.815754
3567,35.73496,-78.877734
3568,38.795467,-104.768832
3569,31.465134,-83.51665
3570,38.088817,-83.807016
3571,48.506747,-111.854883
3572,32.863903,-97.246965
3573,33.88184,-118.282579
3574,35.791687,-78.548372
3575,38.892908,-104.843159
3576,34.007569,-83.311994
3577,41.697614,-72.657407
3578,34.729101,-92.395575
3579,40.853581,-73.932227
3580,45.149726,-93.276041
3581,37.556737,-121.981011
3582,46.982028,-123.59363
3583,39.708276,-80.170415
3584,46.375562,-116.97535
3585,43.281277,-75.556928
3586,34.687889,-82.196591
3587,35.794025,-83.574131
3588,46.015417,-122.845676
3589,34.047993,-118.257684
3590,36.056189,-102.505782
3591,40.846499,-73.915969
3592,42.718936,-102.455229
3593,40.177097,-122.233085
3594,38.630181,-90.286985
3595,33.333985,-112.499979
3596,28.524142,-81.534349
3597,30.864548,-91.021999
3598,29.013771,-81.222545
3599,37.945024,-122.330718
3600,38.595,-90.238012
3601,29.893137,-98.685719
3602,31.908212,-106.597487
3603,33.345911,-111.980652
3604,29.944795,-85.394343
3605,27.843311,-82.729243
3606,33.711699,-116.236301
3607,32.475125,-93.797306
3608,39.853484,-85.412984
3609,38.120391,-85.679028
3610,38.233618,-104.641027
3611,35.024358,-85.102556
3612,36.169277,-82.809644
3613,40.758936,-111.895993
3614,35.889837,-89.916075
3615,32.01305,-106.60481
3616,32.01305,-106.60481
3617,34.075929,-117.398066
3618,38.311996,-85.836486
3619,41.928501,-88.096286
3620,33.837335,-117.973653
3621,42.332589,-85.545452
3622,33.768659,-81.202391
3623,32.550586,-117.045643
3624,26.542566,-80.056674
3625,38.879375,-86.043331
3626,40.601536,-122.331856
3627,61.20613,-149.883205
3628,37.24004,-93.260999
3629,33.596065,-84.561049
3630,36.38791,-84.117352
3631,44.058991,-122.97331
3632,32.358979,-111.122762
3633,64.849005,-147.819199
3634,33.683012,-84.405231
3635,36.024589,-78.821806
3636,36.260488,-81.577631
3637,25.887734,-80.202672
3638,29.572127,-98.016311
3639,33.521411,-111.979971
3640,29.912576,-90.052485
3641,33.725158,-102.763264
3642,42.958945,-71.438144
3643,35.042026,-97.941231
3644,30.756919,-98.219444
3645,29.912576,-90.052485
3646,44.009752,-92.4445
3647,33.959726,-118.352319
3648,35.243616,-80.856874
3649,38.566366,-90.242202
3650,34.182556,-79.137701
3651,39.631658,-77.413116
3652,39.348955,-76.669428
3653,29.818172,-85.293578
3654,32.893965,-80.632734
3655,35.09265,-77.135941
3656,33.911211,-84.382805
3657,37.665062,-121.022024
3658,29.526651,-98.597588
3659,36.174036,-115.133942
3660,40.788435,-77.849787
3661,28.079065,-82.437863
3662,32.781624,-91.936719
3663,38.678911,-90.328721
3664,46.987907,-120.418919
3665,40.710492,-82.535935
3666,28.365187,-81.677141
3667,34.56288,-118.058326
3668,45.595191,-121.161405
3669,38.927204,-90.249563
3670,32.552377,-82.781684
3671,36.112031,-115.17695
3672,32.552377,-82.781684
3673,44.026305,-116.960974
3674,30.288165,-81.631765
3675,35.451212,-94.805906
3676,33.782032,-88.415605
3677,40.233617,-74.745861
3678,47.302905,-122.31014
3679,33.450251,-112.100081
3680,40.940937,-98.339774
3681,40.309318,-79.539727
3682,37.697662,-122.117218
3683,25.766911,-80.209133
3684,34.404785,-84.62492
3685,42.302591,-85.588193
3686,39.686125,-105.067164
3687,44.47693,-73.192832
3688,39.557723,-76.987921
3689,34.106459,-117.281972
3690,36.324239,-76.836691
3691,40.565002,-122.351514
3692,33.476209,-111.991268
3693,31.596845,-102.891601
3694,33.433608,-112.478651
3695,34.289539,-99.745471
3696,36.373097,-86.92692
3697,42.333783,-85.145771
3698,33.951348,-83.43064
3699,45.67868,-122.646157
3700,61.206106,-149.817817
3701,35.810927,-90.657974
3702,39.638401,-79.947439
3703,37.168584,-93.29454
3704,33.314539,-91.02297
3705,33.73669,-84.21954
3706,35.354544,-118.912815
3707,30.310935,-81.578257
3708,35.766727,-95.385984
3709,29.554347,-98.62293
3710,41.565131,-93.601384
3711,39.749651,-104.876086
3712,29.402831,-98.471539
3713,33.762072,-116.405577
3714,46.540888,-122.101692
3715,38.343932,-82.893624
3716,35.335902,-81.017983
3717,43.734973,-83.440569
3718,44.647301,-91.033199
3719,31.725131,-96.159898
3720,21.330743,-157.882264
3721,36.682818,-121.62093
3722,31.537446,-97.127485
3723,45.630378,-122.681447
3724,39.561553,-104.87652
3725,41.058052,-80.60381
3726,31.113341,-97.734944
3727,30.860805,-93.297562
3728,33.029404,-79.761435
3729,46.047609,-95.297094
3730,31.53939,-81.52261
3731,39.734602,-104.996205
3732,37.164516,-93.314214
3733,43.013805,-83.634723
3734,40.365162,-104.752721
3735,32.955277,-96.906646
3736,36.576439,-82.363372
3737,36.589259,-87.431852
3738,34.470825,-117.398872
3739,34.741146,-92.330311
3740,42.329415,-71.072207
3741,38.605175,-81.454141
3742,29.048419,-98.576045
3743,21.444364,-158.010338
3744,41.704619,-72.192722
3745,45.612294,-122.561428
3746,39.363022,-76.778494
3747,34.962806,-90.061913
3748,32.320284,-89.788933
3749,21.3074,-157.857337
3750,36.419564,-83.533806
3751,33.77444,-84.601909
3752,29.955053,-90.074126
3753,38.272368,-122.340321
3754,41.853279,-87.729681
3755,32.352457,-90.319318
3756,41.755776,-88.332674
3757,37.385381,-121.928102
3758,34.048688,-118.258765
3759,32.270493,-90.248192
3760,27.711176,-97.312966
3761,46.971838,-94.810417
3762,39.980332,-77.237036
3763,35.715875,-78.837742
3764,65.000979,-147.632756
3765,29.745476,-95.384797
3766,37.298815,-120.507341
3767,41.27571,-84.348203
3768,40.694676,-73.827308
3769,29.745476,-95.384797
3770,40.542859,-122.351321
3771,38.34943,-85.489787
3772,38.180801,-81.329393
3773,33.866813,-117.978006
3774,34.801005,-82.419145
3775,42.982788,-88.243955
3776,38.13347,-122.221004
3777,35.829187,-78.01846
3778,36.83171,-76.191045
3779,35.448327,-97.425592
3780,40.979847,-81.615528
3781,40.710913,-73.991209
3782,35.320597,-119.287293
3783,33.938933,-116.866005
3784,35.167483,-89.859393
3785,30.69702,-89.134549
3786,26.337195,-98.200208
3787,47.704897,-122.34333
3788,32.705885,-100.938019
3789,36.974851,-120.074676
3790,36.008001,-86.381419
3791,40.360036,-104.696673
3792,41.519425,-88.093226
3793,32.456595,-93.810096
3794,39.292818,-80.349513
3795,37.322123,-78.385751
3796,33.680444,-112.141931
3797,42.403085,-87.850836
3798,30.124897,-81.796605
3799,35.206622,-111.606182
3800,34.080052,-84.017359
3801,38.013299,-121.352497
3802,39.713164,-105.019163
3803,40.867166,-74.134431
3804,31.912082,-102.226422
3805,33.545526,-112.065147
3806,21.334958,-157.865976
3807,30.180467,-97.749745
3808,29.709388,-95.28181
3809,42.242923,-84.403639
3810,40.31626,-122.191058
3811,42.107713,-75.844736
3812,39.480222,-121.838454
3813,29.709388,-95.28181
3814,37.631565,-97.315479
3815,40.73309,-74.189184
3816,37.583805,-116.598559
3817,43.27371,-100.860797
3818,32.0498,-90.218991
3819,36.111889,-89.432822
3820,30.962097,-87.483914
3821,32.860734,-96.644462
3822,33.604861,-114.524949
3823,38.563891,-90.25021
3824,36.036038,-115.153821
3825,35.867732,-108.719156
3826,35.287661,-111.639303
3827,35.287661,-111.639303
3828,41.535846,-87.143462
3829,47.684747,-117.426632
3830,33.752142,-84.490471
3831,46.305336,-119.703434
3832,36.198333,-115.132705
3833,45.785721,-108.498991
3834,46.294989,-119.289044
3835,44.953777,-93.372193
3836,35.997944,-83.970029
3837,45.137998,-122.732653
3838,38.794477,-90.722282
3839,36.264252,-95.97805
3840,38.994195,-77.028531
3841,35.21682,-80.882066
3842,40.370247,-104.699909
3843,35.156219,-90.162816
3844,40.094461,-104.811112
3845,35.156219,-90.162816
3846,38.771752,-121.251224
3847,39.690141,-104.861348
3848,33.74349,-84.403411
3849,33.384196,-111.977599
3850,38.679248,-90.260544
3851,31.765255,-106.303085
3852,39.778455,-75.376781
3853,39.126657,-121.562696
3854,38.355032,-121.980231
3855,38.356497,-104.706328
3856,31.914215,-102.401467
3857,34.311595,-83.814752
3858,32.291565,-90.214474
3859,47.176704,-122.522878
3860,43.7359,-98.769724
3861,33.823219,-116.458196
3862,33.823219,-116.458196
3863,38.814579,-104.833658
3864,39.238627,-85.045574
3865,34.149518,-118.697934
3866,44.07895,-123.16736
3867,33.508798,-112.255007
3868,30.240482,-93.180626
3869,32.750361,-97.131684
3870,37.699459,-97.338541
3871,32.645178,-86.036529
3872,43.128178,-108.454056
3873,37.857721,-90.587889
3874,31.980945,-102.043044
3875,32.066694,-110.95378
3876,47.378613,-122.215547
3877,47.678383,-117.421482
3878,33.716465,-84.273242
3879,36.16203,-95.935163
3880,43.097766,-75.247733
3881,45.510798,-122.564283
3882,29.935396,-95.497022
3883,38.417657,-82.018546
3884,34.630919,-98.650337
3885,33.867822,-117.317039
3886,36.811372,-119.758508
3887,37.383685,-121.950019
3888,34.727295,-81.586215
3889,32.742678,-117.044397
3890,45.416732,-122.639581
3891,29.967819,-90.07874
3892,29.826057,-95.39969
3893,29.873973,-97.95504
3894,35.175327,-101.840332
3895,36.339759,-119.291654
3896,32.581581,-86.083417
3897,43.646287,-93.370038
3898,29.370015,-98.504008
3899,45.64656,-111.05604
3900,41.108052,-72.38084
3901,41.202009,-80.74681
